origin_city_name,dest_city_name,n,distance_km,duration_min,duration_mean,duration_max,price_mean
"Arras, Hauts-de-France, France","Le Touquet-Paris-Plage, Hauts-de-France, France",11,88.6364638039987,1.8333333333333333,14.15151515151515,31.0,22.79090909090909
"Orléans, Centre-Val de Loire, France","Saint-Nazaire, Pays de la Loire, France",11,316.3059894251398,3.683333333333333,16.80757575757576,35.55,47.309090909090905
"Nantes, Pays-de-la-Loire, France","Nice, Provence-Alpes-Côte d'Azur, France",11,788.3877782862997,10.166666666666666,18.828787878787878,31.583333333333332,85.25454545454545
"Vannes, Bretagne, France","Nîmes, Occitanie, France",11,696.4680149469173,8.216666666666667,22.18939393939394,40.5,78.50909090909092
"London, England, United Kingdom","Marseille, Provence-Alpes-Côte d'Azur, France",11,1001.6859617044128,9.85,22.981818181818184,32.0,75.45454545454545
"Firminy, Auvergne-Rhône-Alpes, France","Aix-les-Bains, Auvergne-Rhône-Alpes, France",10,130.61715113983678,1.5,1.95,2.6666666666666665,11.7
"Angoulême, Nouvelle-Aquitaine, France","Royan, Nouvelle-Aquitaine, France",10,88.68527412239948,1.65,2.6533333333333333,3.5833333333333335,20.740000000000002
"Lyon, Auvergne-Rhône-Alpes, France","Besançon, Bourgogne-Franche-Comté, France",10,187.42340063100332,2.5,2.7666666666666666,3.1666666666666665,19.1
"Avignon, Provence-Alpes-Côte d'Azur, France","Béziers, Occitanie, France",10,144.80306230015609,1.6666666666666667,2.996666666666667,7.166666666666667,19.2
"Montélimar, Auvergne-Rhône-Alpes, France","Grenoble, Auvergne-Rhône-Alpes, France",10,109.22914087661547,1.6666666666666667,3.2416666666666663,8.166666666666666,13.6
"Pisa, Toscana, Italia","Milano, Lombardia, Italia",10,216.35568616363076,3.0,3.3333333333333335,3.6666666666666665,19.6
"Grenoble, Auvergne-Rhône-Alpes, France","Bourgoin-Jallieu, Auvergne-Rhône-Alpes, France",10,56.17181085866509,0.8333333333333334,3.5,5.416666666666667,17.080000000000002
"Angers, Pays-de-la-Loire, France","Tours, Centre-Val de Loire, France",10,95.76233361680316,1.1666666666666667,3.5483333333333333,15.333333333333334,10.84
"Les Fontinettes, Hauts-de-France, France","Paris, Île-de-France, France",10,235.51781805806039,2.283333333333333,3.663333333333333,4.716666666666667,37.94
"Bordeaux, Nouvelle-Aquitaine, France","Dax, Nouvelle-Aquitaine, France",10,129.45901753264437,2.0,3.871666666666667,10.85,21.0
"Ambérieu-en-Bugey, Auvergne-Rhône-Alpes, France","Paris Aéroport Orly, Île-de-France, France",10,381.52708398120706,4.166666666666667,4.983333333333333,5.666666666666667,33.65
"Saint-Etienne-du-Rouvray, Normandie, France","Châlons-en-Champagne, Grand-Est, France",10,238.98298805224718,4.466666666666667,4.99,5.466666666666667,44.42
"Roissy-en-France, Île-de-France, France","Lyon, Auvergne-Rhône-Alpes, France",10,400.325555216557,4.833333333333333,5.15,5.666666666666667,35.05
"Tourcoing, Hauts-de-France, France","Rouen, Normandie, France",10,204.82834824112769,2.8333333333333335,5.161666666666667,8.0,27.330000000000002
"Nancy, Grand-Est, France","Amiens, Hauts-de-France, France",10,310.6519828573041,4.133333333333334,5.416666666666667,11.016666666666667,73.06
"Lyon, Auvergne-Rhône-Alpes, France","Aix-les-Bains, Auvergne-Rhône-Alpes, France",10,83.73443613413744,1.0,5.75,23.333333333333332,13.7
"Épinal, Grand-Est, France","Paris, Île-de-France, France",10,310.2351932142618,3.8333333333333335,6.25,16.333333333333332,27.7
"Marseille, Provence-Alpes-Côte d'Azur, France","Alès, Occitanie, France",10,138.5866640499044,2.45,6.335,20.133333333333333,28.0
"Amsterdam, Noord-Holland, Nederland","Amiens, Hauts-de-France, France",10,328.8799594943514,6.083333333333333,7.116666666666667,8.766666666666667,132.97
"Metz, Grand-Est, France","Frankfurt, Hessen, Deutschland",10,211.61282457079787,3.0,7.1833333333333345,14.333333333333334,43.21
"Mont-de-Marsan, Nouvelle-Aquitaine, France","Montpellier, Occitanie, France",10,356.61849730355664,5.333333333333333,7.558333333333333,11.966666666666667,71.07
"Toulouse, Occitanie, France","Lyon, Auvergne-Rhône-Alpes, France",10,358.7347931623509,5.333333333333333,7.8,20.833333333333332,40.43
"Orléans, Centre-Val de Loire, France","Metzeral, Grand-Est, France",10,384.8384390816277,5.166666666666667,7.845000000000001,12.0,103.72999999999999
"Châlons-en-Champagne, Grand-Est, France","Paris, Île-de-France, France",10,146.38225105835866,2.3333333333333335,8.025,27.75,18.11
"Nice, Provence-Alpes-Côte d'Azur, France","Bourg-en-Bresse, Auvergne-Rhône-Alpes, France",10,322.69219771030686,5.816666666666666,8.4,12.0,62.39
"Lausanne, Vaud, Schweiz","Bruxelles, Bruxelles-Capitale, Belgique",10,508.61707027937274,5.666666666666667,8.841666666666667,14.75,50.07
"Rennes, Bretagne, France","Brive-la-Gaillarde, Nouvelle-Aquitaine, France",10,405.5750068004169,7.266666666666667,8.861666666666668,12.066666666666666,101.11
"Vannes, Bretagne, France","Bordeaux, Nouvelle-Aquitaine, France",10,356.5872967373843,5.0,9.546666666666667,17.416666666666668,39.45
"Paris, Île-de-France, France","Lons-le-Saunier, Bourgogne-Franche-Comté, France",10,340.1264087655105,4.116666666666666,9.695,19.1,45.6
"Béziers, Occitanie, France","Rouen, Normandie, France",10,698.1125227798216,6.533333333333333,10.076666666666666,23.583333333333332,91.34
"Roma, Lazio, Italia","Chieti, Abruzzo, Italia",10,146.13068185833788,2.5,10.323333333333334,14.733333333333333,23.35
"Chantenay, Pays-de-la-Loire, France","Béziers, Occitanie, France",10,570.872169658101,7.5,11.578333333333333,20.766666666666666,67.53999999999999
"Villefranche-sur-Cher, Centre-Val de Loire, France","Bordeaux, Nouvelle-Aquitaine, France",10,327.88825650239545,3.1666666666666665,11.675,37.733333333333334,58.85
"Limoges, Nouvelle-Aquitaine, France","Le Mans, Pays-de-la-Loire, France",10,254.57229902603595,8.666666666666666,13.258333333333335,23.666666666666668,36.5
"Nîmes, Occitanie, France","Mons, Wallonie, Belgique",10,736.5613756248202,8.5,13.533333333333335,20.583333333333332,60.92999999999999
"Brive-la-Gaillarde, Nouvelle-Aquitaine, France","Biarritz, Nouvelle-Aquitaine, France",10,304.48290833804845,7.666666666666667,13.559999999999999,23.5,44.76
"Béthune, Hauts-de-France, France","Arras, Hauts-de-France, France",10,27.37841162174978,8.166666666666666,13.6,22.833333333333332,20.86
"Tours, Centre-Val de Loire, France","Strasbourg, Grand-Est, France",10,541.1396837246799,7.333333333333333,13.741666666666665,27.666666666666668,29.48
"La Rochelle, Nouvelle-Aquitaine, France","Lannion, Bretagne, France",10,334.98502093615946,4.666666666666667,14.225,41.666666666666664,55.23
"Châteauroux, Centre-Val de Loire, France","Lyon, Auvergne-Rhône-Alpes, France",10,267.6005377277073,4.166666666666667,15.783333333333335,32.333333333333336,31.130000000000003
"Bourges, Centre-Val de Loire, France","Amsterdam, Noord-Holland, Nederland",10,615.6057161624481,12.166666666666666,15.791666666666666,27.25,35.54
"Saint-Malo, Bretagne, France","Toulouse, Occitanie, France",10,620.6349395505295,8.0,16.325,27.95,97.2
"Vannes, Bretagne, France","Caen, Normandie, France",10,244.3898602219267,4.233333333333333,17.121666666666666,32.166666666666664,32.61
"Cahors, Occitanie, France","Nantes, Pays-de-la-Loire, France",10,386.2539157342441,8.316666666666666,17.976666666666667,28.983333333333334,65.39
"Montpellier, Occitanie, France","Nantes, Pays-de-la-Loire, France",10,586.5765835727489,12.583333333333334,19.158333333333335,28.416666666666668,39.62
"Nice, Provence-Alpes-Côte d'Azur, France","Colmar, Grand-Est, France",10,490.97254212693906,8.983333333333333,19.544999999999998,28.583333333333332,89.42
"Toulouse, Occitanie, France","London, England, United Kingdom",10,885.6918598791543,10.233333333333333,19.701666666666664,33.35,86.53
"Châteauroux, Centre-Val de Loire, France","Marseille, Provence-Alpes-Côte d'Azur, France",10,485.43792569296147,8.166666666666666,21.053333333333335,34.75,57.5
"Chambéry, Auvergne-Rhône-Alpes, France","La Rochelle, Nouvelle-Aquitaine, France",10,550.6945444552798,6.866666666666666,21.283333333333335,35.833333333333336,110.77000000000001
"Paris, Île-de-France, France","Valencia, Comunitat Valenciana, España",10,1063.9386216269652,15.166666666666666,21.80833333333333,25.0,106.78
"Nantes, Pays-de-la-Loire, France","Angers, Pays-de-la-Loire, France",9,76.51911199227176,0.8333333333333334,1.0185185185185184,1.1666666666666667,7.5
"Honfleur, Normandie, France","Paris, Île-de-France, France",9,166.51216387925402,2.0,2.796296296296296,4.833333333333333,14.5
"Loriol, Auvergne-Rhône-Alpes, France","Marseille, Provence-Alpes-Côte d'Azur, France",9,168.0221351757913,2.3333333333333335,3.012962962962963,3.4833333333333334,33.22222222222222
"Dinan, Bretagne, France","Paris, Île-de-France, France",9,326.4916397213162,2.75,4.5018518518518515,6.616666666666666,64.93333333333334
"Brive-la-Gaillarde, Nouvelle-Aquitaine, France","Toulouse, Occitanie, France",9,170.42876231104745,1.8333333333333333,4.6759259259259265,14.5,18.244444444444444
"Aix-en-provence, Provence-Alpes-Côte d'Azur, France","Genève, Genève, Schweiz",9,303.67057479781556,4.0,5.111111111111111,7.833333333333333,32.27777777777778
"Bielefeld, Nordrhein-Westfalen, Deutschland","Hamburg, Hamburg, Deutschland",9,195.5739640097512,3.0,5.4259259259259265,6.916666666666667,14.644444444444446
"Annemasse, Auvergne-Rhône-Alpes, France","Paris, Île-de-France, France",9,414.40620759775277,5.166666666666667,5.7592592592592595,7.0,42.72222222222222
"Laon, Hauts-de-France, France","Amsterdam, Noord-Holland, Nederland",9,325.2553719759935,5.066666666666666,6.07962962962963,8.866666666666667,137.72222222222223
"Bordeaux, Nouvelle-Aquitaine, France","Montmoreau, Nouvelle-Aquitaine, France",9,84.0556796407189,1.0833333333333333,7.024074074074075,15.466666666666667,20.744444444444444
"Valence, Auvergne-Rhône-Alpes, France","Nancy, Grand-Est, France",9,424.82052454050023,5.35,7.279629629629629,11.0,49.455555555555556
"Nantes, Pays-de-la-Loire, France","Toulouse, Occitanie, France",9,466.0058414349545,5.833333333333333,7.524074074074075,11.583333333333334,50.12222222222223
"Marseille, Provence-Alpes-Côte d'Azur, France","Fréjus, Provence-Alpes-Côte d'Azur, France",9,111.62847831986801,1.5,7.694444444444445,33.666666666666664,18.22222222222222
"Metz, Grand-Est, France","Paris, Île-de-France, France",9,281.0847431126966,3.3333333333333335,8.777777777777779,16.166666666666668,22.977777777777778
"Paris Aéroport Orly, Île-de-France, France","Nantes, Pays-de-la-Loire, France",9,335.49404795514386,3.8333333333333335,9.24074074074074,29.916666666666668,27.1
"Toulouse, Occitanie, France","Menton, Provence-Alpes-Côte d'Azur, France",9,485.9855174474211,5.5,9.27962962962963,27.8,45.56666666666667
"Dijon, Bourgogne-Franche-Comté, France","Chartres, Centre-Val de Loire, France",9,292.46183205099226,3.7333333333333334,9.607407407407408,36.333333333333336,47.37777777777777
"Paris, Île-de-France, France","Agen, Nouvelle-Aquitaine, France",9,537.4864159718541,7.0,10.066666666666666,12.75,36.87777777777777
"Fréjus, Provence-Alpes-Côte d'Azur, France","Paris, Île-de-France, France",9,689.8672760581862,9.166666666666666,10.11111111111111,13.666666666666666,68.33333333333333
"Clermont-Ferrand, Auvergne-Rhône-Alpes, France","Mons, Wallonie, Belgique",9,524.8332817675966,6.833333333333333,10.324074074074074,15.083333333333334,42.41111111111111
"Marseille, Provence-Alpes-Côte d'Azur, France","Barcelona, Cataluña, España",9,337.87520430008544,7.666666666666667,11.537037037037036,28.75,32.8
"Nice, Provence-Alpes-Côte d'Azur, France","Montluçon, Auvergne-Rhône-Alpes, France",9,468.1514778002347,9.933333333333334,11.651851851851852,13.933333333333334,115.12222222222223
"Nantes, Pays-de-la-Loire, France","Troyes, Grand-Est, France",9,436.67903992953615,7.916666666666667,12.166666666666666,21.0,21.322222222222223
"Brest, Bretagne, France","Liège, Wallonie, Belgique",9,765.9870672325103,7.683333333333334,12.309259259259258,20.166666666666668,83.37777777777778
"Toulouse, Occitanie, France","Tours, Centre-Val de Loire, France",9,423.27764590292827,5.833333333333333,12.59074074074074,28.516666666666666,57.27777777777778
"Périgueux, Nouvelle-Aquitaine, France","Luxembourg, Canton Luxembourg, Luxembourg",9,643.078422271619,8.0,14.872222222222222,38.333333333333336,102.16666666666667
"Luxembourg, Canton Luxembourg, Luxembourg","Périgueux, Nouvelle-Aquitaine, France",9,643.078422271619,8.283333333333333,15.194444444444445,26.75,115.64444444444445
"Saint-Étienne, Auvergne-Rhône-Alpes, France","Charleville-Mézières, Grand-Est, France",9,481.57018733812873,6.433333333333334,15.5,27.166666666666668,76.84444444444445
"Bayonne, Nouvelle-Aquitaine, France","Quimper, Bretagne, France",9,540.168114718164,8.35,16.677777777777777,27.55,104.41111111111111
"Périgueux, Nouvelle-Aquitaine, France","Cholet, Pays-de-la-Loire, France",9,245.77984566761526,7.666666666666667,17.80925925925926,29.5,48.91111111111111
"Nice, Provence-Alpes-Côte d'Azur, France","Milano, Lombardia, Italia",9,254.05501287686016,3.6666666666666665,18.687037037037037,30.916666666666668,101.14444444444445
"Nantes, Pays-de-la-Loire, France","Lyon, Auvergne-Rhône-Alpes, France",9,513.5543902788876,7.0,19.12037037037037,35.5,38.91111111111111
"Marseille, Provence-Alpes-Côte d'Azur, France","Charleville-Mézières, Grand-Est, France",9,721.2713372919936,12.9,21.783333333333335,29.716666666666665,106.61111111111111
"Toulon, Provence-Alpes-Côte d'Azur, France","Nantes, Pays-de-la-Loire, France",9,741.7304632688665,8.15,22.6,33.166666666666664,97.66666666666667
"Frankfurt, Hessen, Deutschland","Marseille, Provence-Alpes-Côte d'Azur, France",9,798.5087528354148,17.166666666666668,26.907407407407405,50.583333333333336,47.58888888888889
"Copenhagen, Region Hovedstaden, Danmark","Paris, Île-de-France, France",9,1026.6739432316824,12.666666666666666,31.27777777777778,41.5,74.51111111111112
"Rennes, Bretagne, France","Saint-Brieuc, Bretagne, France",8,95.0880812665285,1.1666666666666667,1.1875,1.3333333333333333,7.3125
"Auray, Bretagne, France","Saint-Malo, Bretagne, France",8,130.02799723462942,2.4833333333333334,2.8791666666666664,4.183333333333334,34.0
"Paris, Île-de-France, France","Forbach, Grand-Est, France",8,333.6728747160795,2.7666666666666666,2.9416666666666664,4.166666666666667,73.7375
"Montpellier, Occitanie, France","Albi, Occitanie, France",8,146.68488901522267,2.5,3.1458333333333335,4.166666666666667,16.1875
"Paris, Île-de-France, France","Dunkerque, Hauts-de-France, France",8,244.58710799690755,2.8333333333333335,3.354166666666667,3.5,36.875
"London, England, United Kingdom","Lille, Hauts-de-France, France",8,243.8018242864105,3.3333333333333335,3.979166666666667,4.666666666666667,29.9375
"Bordeaux, Nouvelle-Aquitaine, France","Angoulins-sur-Mer, Nouvelle-Aquitaine, France",8,147.85035360794654,2.0,4.408333333333333,11.55,20.7
"Castres, Occitanie, France","Narbonne, Occitanie, France",8,76.17962301986385,2.933333333333333,4.735416666666667,10.266666666666667,37.325
"Aix-en-provence, Provence-Alpes-Côte d'Azur, France","Annemasse, Auvergne-Rhône-Alpes, France",8,304.0164569506326,4.666666666666667,4.958333333333334,5.666666666666667,34.875
"Compiègne, Hauts-de-France, France","Vannes, Bretagne, France",8,454.46191039449417,4.466666666666667,5.233333333333333,6.516666666666667,110.65
"Clermont-Ferrand, Auvergne-Rhône-Alpes, France","Brive-la-Gaillarde, Nouvelle-Aquitaine, France",8,142.80538950907808,2.0,5.75,16.416666666666668,18.6625
"Tours, Centre-Val de Loire, France","Vienne, Auvergne-Rhône-Alpes, France",8,380.5369915615376,4.1,5.75625,9.183333333333334,54.375
"Soissons, Hauts-de-France, France","Troyes, Grand-Est, France",8,128.5275852951067,3.6,5.904166666666667,11.216666666666667,33.4125
"Chambéry, Auvergne-Rhône-Alpes, France","Béziers, Occitanie, France",8,327.95400723441327,4.1,5.954166666666667,14.966666666666667,66.15
"Dole Choisey, Bourgogne-Franche-Comté, France","Mulhouse, Grand-Est, France",8,161.27102253742063,3.0,5.972916666666666,19.2,28.375
"Forbach, Grand-Est, France","Paris, Île-de-France, France",8,333.6728747160795,2.783333333333333,6.329166666666667,12.283333333333333,75.0375
"Paris, Île-de-France, France","Gannes, Hauts-de-France, France",8,80.75248400073353,1.2333333333333334,6.4625,18.15,14.424999999999999
"Nantes, Pays-de-la-Loire, France","Lille, Hauts-de-France, France",8,504.61530848421984,6.166666666666667,6.9375,7.666666666666667,54.4875
"Valence, Auvergne-Rhône-Alpes, France","Fréjus, Provence-Alpes-Côte d'Azur, France",8,221.6744930537253,3.0,7.372916666666667,14.416666666666666,42.8375
"Valence, Auvergne-Rhône-Alpes, France","Hénin-Beaumont, Hauts-de-France, France",8,627.468828957435,4.533333333333333,7.4,12.733333333333333,114.8875
"Lille, Hauts-de-France, France","Valence, Auvergne-Rhône-Alpes, France",8,649.4014389783136,4.183333333333334,7.597916666666666,12.75,86.4625
"Grenoble, Auvergne-Rhône-Alpes, France","Nice, Provence-Alpes-Côte d'Azur, France",8,206.45359611440264,5.166666666666667,7.641666666666667,10.166666666666666,41.474999999999994
"Brive-la-Gaillarde, Nouvelle-Aquitaine, France","Orléans, Centre-Val de Loire, France",8,308.73288541134093,3.3333333333333335,7.84375,11.916666666666666,21.3625
"Aix-en-provence, Provence-Alpes-Côte d'Azur, France","Thionville, Grand-Est, France",8,650.7315687200178,7.433333333333334,8.458333333333334,10.7,112.3125
"Marseille, Provence-Alpes-Côte d'Azur, France","Agen, Nouvelle-Aquitaine, France",8,394.68743348218044,6.483333333333333,8.697916666666666,12.5,46.3875
"Marseille, Provence-Alpes-Côte d'Azur, France","Calais, Hauts-de-France, France",8,891.9073892395454,6.0,8.858333333333334,17.5,120.125
"La Rochelle, Nouvelle-Aquitaine, France","Lille, Hauts-de-France, France",8,588.0222671605756,6.5,9.48125,14.416666666666666,54.7
"Vierzon, Centre-Val de Loire, France","Bordeaux, Nouvelle-Aquitaine, France",8,334.5066524310234,4.366666666666666,9.875,24.666666666666668,56.125
"Le Creusot - Montceau TGV (à 10km du centre-ville), Bourgogne-Franche-Comté, France","Nice, Provence-Alpes-Côte d'Azur, France",8,404.8201787498819,5.3,10.002083333333333,25.233333333333334,103.875
"Brive-la-Gaillarde, Nouvelle-Aquitaine, France","Genève, Genève, Schweiz",8,381.0858663433514,8.583333333333334,10.03125,11.916666666666666,35.9625
"Liège, Wallonie, Belgique","Avignon, Provence-Alpes-Côte d'Azur, France",8,745.0777720362412,7.833333333333333,10.1875,14.666666666666666,69.8125
"Besançon, Bourgogne-Franche-Comté, France","Toulon, Provence-Alpes-Côte d'Azur, France",8,457.0737325594029,6.8,11.210416666666667,18.833333333333332,55.85
"Douai, Hauts-de-France, France","Bordeaux, Nouvelle-Aquitaine, France",8,673.2133491936694,8.333333333333334,11.291666666666666,24.333333333333332,53.1125
"Marseille, Provence-Alpes-Côte d'Azur, France","Angoulême, Nouvelle-Aquitaine, France",8,490.69196306295817,7.416666666666667,11.58125,19.75,74.6
"Biarritz, Nouvelle-Aquitaine, France","Paris, Île-de-France, France",8,668.0111622606313,8.0,11.885416666666666,18.0,32.225
"Bordeaux, Nouvelle-Aquitaine, France","Rouen, Normandie, France",8,527.938514793162,7.0,12.160416666666666,28.1,82.4
"Darmstadt, Hessen, Deutschland","Paris, Île-de-France, France",8,470.04179658265224,5.833333333333333,12.364583333333334,25.25,34.1625
"Bruxelles, Bruxelles-Capitale, Belgique","Salzburg, Salzburg, Österreich",8,715.4791123608619,7.0,12.729166666666668,18.583333333333332,51.375
"Reims, Grand-Est, France","Aurillac, Auvergne-Rhône-Alpes, France",8,491.7614672940891,8.216666666666667,13.035416666666666,23.416666666666668,115.225
"Tourcoing, Hauts-de-France, France","Lyon, Auvergne-Rhône-Alpes, France",8,565.3420475168576,7.166666666666667,13.15625,34.75,37.4875
"San Sebastian, Euskadi, España","Poitiers, Nouvelle-Aquitaine, France",8,406.12371622452827,5.0,13.708333333333332,26.583333333333332,33.15
"Bruxelles, Bruxelles-Capitale, Belgique","Rennes, Bretagne, France",8,530.3515579835506,5.666666666666667,13.854166666666666,29.25,46.175
"Biarritz, Nouvelle-Aquitaine, France","Sète, Occitanie, France",8,424.59290801973617,6.0,13.88125,26.7,72.275
"Paris, Île-de-France, France","Lorient, Bretagne, France",8,437.4673630387667,3.75,14.510416666666666,25.75,43.4375
"Montpellier, Occitanie, France","Bruxelles, Bruxelles-Capitale, Belgique",8,804.6062750160434,7.833333333333333,14.708333333333332,18.25,57.3375
"Toulouse, Occitanie, France","Toulon, Provence-Alpes-Côte d'Azur, France",8,365.95938778823876,5.0,16.366666666666667,28.583333333333332,38.2625
"Paris, Île-de-France, France","Mont Saint-Michel, Normandie, France",8,284.37085269403804,4.0,16.395833333333332,24.833333333333332,22.9875
"Mâcon, Bourgogne-Franche-Comté, France","Bruxelles, Bruxelles-Capitale, Belgique",8,505.19948902265287,7.5,16.614583333333332,39.416666666666664,50.7625
"Marseille, Provence-Alpes-Côte d'Azur, France","Lille, Hauts-de-France, France",8,834.6495561903025,9.833333333333334,16.739583333333332,32.916666666666664,49.3875
"Poitiers, Nouvelle-Aquitaine, France","Chamonix, Auvergne-Rhône-Alpes, France",8,507.51869618108935,15.666666666666666,20.020833333333336,24.166666666666668,49.0
"Orléans, Centre-Val de Loire, France","Nîmes, Occitanie, France",8,490.78546588017394,7.666666666666667,23.84375,42.833333333333336,62.9375
"Lyon, Auvergne-Rhône-Alpes, France","Châteauroux, Centre-Val de Loire, France",8,267.6005377277073,19.083333333333332,24.135416666666668,34.25,30.15
"Lyon, Auvergne-Rhône-Alpes, France","Manchester, England, United Kingdom",8,996.9135589712428,19.666666666666668,24.4375,34.75,104.575
"London, England, United Kingdom","Toulon, Provence-Alpes-Côte d'Azur, France",8,1036.8117206192655,22.083333333333332,24.941666666666666,33.083333333333336,66.125
"Rouen, Normandie, France","Paris Aéroport Orly, Île-de-France, France",7,122.12696942719904,1.5,2.047619047619048,3.1666666666666665,11.714285714285714
"Avignon, Provence-Alpes-Côte d'Azur, France","Montpellier, Occitanie, France",7,80.95761337213328,1.1666666666666667,2.0595238095238098,5.416666666666667,9.642857142857142
"Périgueux, Nouvelle-Aquitaine, France","Bordeaux, Nouvelle-Aquitaine, France",7,105.8152735392571,1.5,2.0833333333333335,4.916666666666667,12.142857142857142
"Troyes, Grand-Est, France","Paris Aéroport Orly, Île-de-France, France",7,133.8726723946717,1.6666666666666667,2.0952380952380953,3.5,13.5
"Béziers, Occitanie, France","Toulouse, Occitanie, France",7,145.7908262790649,1.8333333333333333,4.035714285714286,16.25,13.571428571428571
"Chasseneuil-sur-Bonnieure, Nouvelle-Aquitaine, France","Bordeaux, Nouvelle-Aquitaine, France",7,136.34273605403118,1.9833333333333334,4.257142857142857,14.033333333333333,26.728571428571428
"Narbonne, Occitanie, France","Castres, Occitanie, France",7,76.17962301986385,2.8833333333333333,4.535714285714286,10.216666666666667,40.2
"Saint-Maixent-l'École, Nouvelle-Aquitaine, France","Paris, Île-de-France, France",7,332.08860956835065,4.166666666666667,4.785714285714286,5.833333333333333,30.428571428571427
"Pau, Nouvelle-Aquitaine, France","Narbonne, Occitanie, France",7,273.2942641900711,3.95,4.833333333333334,6.083333333333333,41.199999999999996
"Bordeaux, Nouvelle-Aquitaine, France","Montluçon, Auvergne-Rhône-Alpes, France",7,298.11095349391076,4.0,5.095238095238095,7.0,26.0
"Brive-la-Gaillarde, Nouvelle-Aquitaine, France","Lyon, Auvergne-Rhône-Alpes, France",7,270.39166866326934,4.0,5.273809523809525,7.416666666666667,27.32857142857143
"Paris, Île-de-France, France","Bern, Berne, Schweiz",7,434.32190529662563,4.666666666666667,5.642857142857143,7.166666666666667,38.07142857142857
"Bordeaux, Nouvelle-Aquitaine, France","Castres, Occitanie, France",7,263.5282220954376,3.8333333333333335,5.683333333333333,12.833333333333334,37.24285714285714
"Clermont-Ferrand, Auvergne-Rhône-Alpes, France","Dijon, Bourgogne-Franche-Comté, France",7,227.94680141443797,3.8333333333333335,6.021428571428571,8.25,26.900000000000002
"Auray, Bretagne, France","Reims, Grand-Est, France",7,543.1231318559743,5.066666666666666,6.219047619047619,7.45,106.5
"Vichy, Auvergne-Rhône-Alpes, France","Bayonne, Nouvelle-Aquitaine, France",7,485.1667955199127,6.0,6.428571428571429,6.833333333333333,42.857142857142854
"Castres, Occitanie, France","Bordeaux, Nouvelle-Aquitaine, France",7,263.5282220954376,3.5,6.816666666666667,17.216666666666665,28.157142857142862
"Dole Choisey, Bourgogne-Franche-Comté, France","Challans, Pays-de-la-Loire, France",7,555.8530369453449,6.166666666666667,7.0,8.166666666666666,51.0
"Rennes, Bretagne, France","Lille, Hauts-de-France, France",7,445.58130917720354,5.5,7.095238095238095,10.833333333333334,40.285714285714285
"Porto, Norte, Portugal","Lisboa, Área Metropolitana de Lisboa, Portugal",7,273.5827388265864,3.0,7.476190476190476,32.833333333333336,27.842857142857145
"Sète, Occitanie, France","Lens, Hauts-de-France, France",7,784.0465076425871,6.433333333333334,7.666666666666666,9.333333333333334,125.05714285714285
"Genève, Genève, Schweiz","Bordeaux, Nouvelle-Aquitaine, France",7,545.2748893372635,5.666666666666667,9.047619047619047,20.0,51.34285714285714
"London, England, United Kingdom","Le Havre, Normandie, France",7,224.453085882248,6.4,9.130952380952381,17.25,141.92857142857142
"Rennes, Bretagne, France","Lourdes, Occitanie, France",7,568.3200780331161,7.083333333333333,9.471428571428572,13.25,95.92857142857143
"Douai, Hauts-de-France, France","Nice, Provence-Alpes-Côte d'Azur, France",7,807.6074863452357,8.116666666666667,9.476190476190476,14.7,85.85714285714286
"Toulon, Provence-Alpes-Côte d'Azur, France","Grenoble, Auvergne-Rhône-Alpes, France",7,229.73285046779117,3.8333333333333335,9.833333333333332,15.083333333333334,22.985714285714288
"Lyon, Auvergne-Rhône-Alpes, France","Barcelona, Cataluña, España",7,531.9783343271092,6.333333333333333,10.392857142857142,30.916666666666668,46.642857142857146
"Auxerre, Bourgogne-Franche-Comté, France","Saarbrücken, Saarland, Deutschland",7,298.17576025211036,5.166666666666667,10.528571428571428,20.25,68.75714285714285
"Périgueux, Nouvelle-Aquitaine, France","Lyon, Auvergne-Rhône-Alpes, France",7,329.96720273399626,4.333333333333333,11.488095238095237,26.833333333333332,26.714285714285715
"Marseille, Provence-Alpes-Côte d'Azur, France","Chalon-sur-Saône, Bourgogne-Franche-Comté, France",7,389.82912359792766,4.666666666666667,11.511904761904761,21.833333333333332,21.685714285714287
"Bruxelles, Bruxelles-Capitale, Belgique","Cardiff, Wales, UK",7,528.5329355278918,10.066666666666666,11.842857142857143,16.166666666666668,59.417142857142856
"Saint-Dizier, Grand-Est, France","Lille, Hauts-de-France, France",7,260.0914805549411,6.5,12.54761904761905,22.75,21.957142857142856
"Aix-en-provence, Provence-Alpes-Côte d'Azur, France","Terrasson, Nouvelle-Aquitaine, France",7,375.207727419838,5.666666666666667,12.697619047619048,22.283333333333335,69.71428571428571
"Saint-Raphaël, Provence-Alpes-Côte d'Azur, France","Clermont-Ferrand, Auvergne-Rhône-Alpes, France",7,391.53457337025117,6.716666666666667,12.85,29.7,104.2
"Le Mans, Pays-de-la-Loire, France","Marseille, Provence-Alpes-Côte d'Azur, France",7,659.784986476421,6.566666666666666,12.985714285714286,16.0,51.028571428571425
"Le Puy-en-Velay, Auvergne-Rhône-Alpes, France","Lille, Hauts-de-France, France",7,625.05602238747,7.983333333333333,13.366666666666665,23.616666666666667,107.37142857142858
"Tours, Centre-Val de Loire, France","Rochefort, Nouvelle-Aquitaine, France",7,202.320458132089,6.1,13.68095238095238,24.416666666666668,34.74285714285714
